WS_ID,Name,ISIN,Instrument_Type,Country,Primary_Ticker,Primary_Exchange,Primary_MIC,Primary_Currency,Yahoo_Symbol,Alpha_Symbol,Primary_Universe_Index,Index_Tags,Active,Universe_Status,Mapping_Status,Scalable_Tradeability_Status,Source_ID,Source_AsOf,Last_Validated,Share_Class,Notes,Identity_Audit_Status,Identity_Audit_Issues,Yahoo_Mapping_Confidence,Resolved_Exchange_Ticker_Candidate,Audit_UTC,Duplicate_ISIN_Group,Duplicate_Name_Group,Remediation_Method,Remediation_UTC,Source_Primary_Ticker,Primary_Ticker_Resolved_Candidate,Canonical_WS_ID_Candidate,Provider_Listing_Type,Final_Remediation_UTC,Final_Resolved_Ticker_Candidate,Evidence_Freeze_Status,Evidence_Primary_URL,Evidence_Provider_URL,Evidence_Note,Evidence_Frozen_UTC
WS:US:TCBI,Texas Capital Bancshares,,UNVERIFIED_EQUITY_SECURITY,,TCBI,US primary exchange pending,,USD,TCBI,,US_SP1500,US_SP1500;US_SP400,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP400,2026-08-23,2026-08-23T21:30:39.794174+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_400_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,TCBI,2026-08-23T21:49:46.400749+00:00,,,CARRY_FORWARD,2026-08-23T22:05:06.824578+00:00,TCBI,TCBI,,PRIMARY,2026-08-23T22:25:58.086861+00:00,TCBI,,,,,
WS:US:TDC,Teradata,,UNVERIFIED_EQUITY_SECURITY,,TDC,US primary exchange pending,,USD,TDC,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,TDC,2026-08-23T21:49:46.402279+00:00,,,CARRY_FORWARD,2026-08-23T22:05:06.825641+00:00,TDC,TDC,,PRIMARY,2026-08-23T22:25:58.087446+00:00,TDC,,,,,
WS:US:TDG,TransDigm Group,,UNVERIFIED_EQUITY_SECURITY,,TDG,US primary exchange pending,,USD,TDG,,US_SP1500,US_SP1500;US_SP500,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP500,2026-08-23,2026-08-23T21:30:39.456340+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_500_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,TDG,2026-08-23T21:49:46.403853+00:00,,,CARRY_FORWARD,2026-08-23T22:05:06.826702+00:00,TDG,TDG,,PRIMARY,2026-08-23T22:25:58.088006+00:00,TDG,,,,,
WS:US:TDS,"Telephone and Data Systems, Inc.",,UNVERIFIED_EQUITY_SECURITY,,TDS,US primary exchange pending,,USD,TDS,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,TDS,2026-08-23T21:49:46.405407+00:00,,,CARRY_FORWARD,2026-08-23T22:05:06.827798+00:00,TDS,TDS,,PRIMARY,2026-08-23T22:25:58.088543+00:00,TDS,,,,,
WS:US:TDW,"Tidewater, Inc.",,UNVERIFIED_EQUITY_SECURITY,,TDW,US primary exchange pending,,USD,TDW,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,TDW,2026-08-23T21:49:46.406926+00:00,,,CARRY_FORWARD,2026-08-23T22:05:06.828899+00:00,TDW,TDW,,PRIMARY,2026-08-23T22:25:58.089116+00:00,TDW,,,,,
WS:US:TDY,Teledyne Technologies,,UNVERIFIED_EQUITY_SECURITY,,TDY,US primary exchange pending,,USD,TDY,,US_SP1500,US_SP1500;US_SP500,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP500,2026-08-23,2026-08-23T21:30:39.456340+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_500_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,TDY,2026-08-23T21:49:46.408479+00:00,,,CARRY_FORWARD,2026-08-23T22:05:06.830001+00:00,TDY,TDY,,PRIMARY,2026-08-23T22:25:58.089654+00:00,TDY,,,,,
WS:US:TECH,Bio-Techne,,UNVERIFIED_EQUITY_SECURITY,,TECH,US primary exchange pending,,USD,TECH,,US_SP1500,US_SP1500;US_SP500,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP500,2026-08-23,2026-08-23T21:30:39.456340+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_500_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,TECH,2026-08-23T21:49:46.410001+00:00,,,CARRY_FORWARD,2026-08-23T22:05:06.831063+00:00,TECH,TECH,,PRIMARY,2026-08-23T22:25:58.090215+00:00,TECH,,,,,
WS:US:TEL,TE Connectivity,,UNVERIFIED_EQUITY_SECURITY,,TEL,US primary exchange pending,,USD,TEL,,US_SP1500,US_SP1500;US_SP500,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP500,2026-08-23,2026-08-23T21:30:39.456340+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_500_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,TEL,2026-08-23T21:49:46.411564+00:00,,,CARRY_FORWARD,2026-08-23T22:05:06.832123+00:00,TEL,TEL,,PRIMARY,2026-08-23T22:25:58.090759+00:00,TEL,,,,,
WS:US:TER,Teradyne,,UNVERIFIED_EQUITY_SECURITY,,TER,US primary exchange pending,,USD,TER,,US_SP1500,US_SP1500;US_SP500,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP500,2026-08-23,2026-08-23T21:30:39.456340+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_500_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,TER,2026-08-23T21:49:46.413092+00:00,,,CARRY_FORWARD,2026-08-23T22:05:06.833190+00:00,TER,TER,,PRIMARY,2026-08-23T22:25:58.091338+00:00,TER,,,,,
WS:US:TEX,Terex,,UNVERIFIED_EQUITY_SECURITY,,TEX,US primary exchange pending,,USD,TEX,,US_SP1500,US_SP1500;US_SP400,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP400,2026-08-23,2026-08-23T21:30:39.794174+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_400_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,TEX,2026-08-23T21:49:46.414729+00:00,,,CARRY_FORWARD,2026-08-23T22:05:06.834246+00:00,TEX,TEX,,PRIMARY,2026-08-23T22:25:58.091903+00:00,TEX,,,,,
WS:US:TFC,Truist Financial,,UNVERIFIED_EQUITY_SECURITY,,TFC,US primary exchange pending,,USD,TFC,,US_SP1500,US_SP1500;US_SP500,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP500,2026-08-23,2026-08-23T21:30:39.456340+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_500_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,TFC,2026-08-23T21:49:46.416253+00:00,,,CARRY_FORWARD,2026-08-23T22:05:06.835328+00:00,TFC,TFC,,PRIMARY,2026-08-23T22:25:58.092447+00:00,TFC,,,,,
WS:US:TFIN,"Triumph Bancorp, Inc.",,UNVERIFIED_EQUITY_SECURITY,,TFIN,US primary exchange pending,,USD,TFIN,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,TFIN,2026-08-23T21:49:46.417813+00:00,,,CARRY_FORWARD,2026-08-23T22:05:06.836424+00:00,TFIN,TFIN,,PRIMARY,2026-08-23T22:25:58.093046+00:00,TFIN,,,,,
WS:US:TFX,Teleflex,,UNVERIFIED_EQUITY_SECURITY,,TFX,US primary exchange pending,,USD,TFX,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,TFX,2026-08-23T21:49:46.419356+00:00,,,CARRY_FORWARD,2026-08-23T22:05:06.837472+00:00,TFX,TFX,,PRIMARY,2026-08-23T22:25:58.093601+00:00,TFX,,,,,
WS:US:TGT,Target Corporation,,UNVERIFIED_EQUITY_SECURITY,,TGT,US primary exchange pending,,USD,TGT,,US_SP1500,US_SP1500;US_SP500,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP500,2026-08-23,2026-08-23T21:30:39.456340+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_500_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,TGT,2026-08-23T21:49:46.420883+00:00,,,CARRY_FORWARD,2026-08-23T22:05:06.839044+00:00,TGT,TGT,,PRIMARY,2026-08-23T22:25:58.094178+00:00,TGT,,,,,
WS:US:TGTX,"TG Therapeutics, Inc.",,UNVERIFIED_EQUITY_SECURITY,,TGTX,US primary exchange pending,,USD,TGTX,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,TGTX,2026-08-23T21:49:46.422427+00:00,,,CARRY_FORWARD,2026-08-23T22:05:06.840296+00:00,TGTX,TGTX,,PRIMARY,2026-08-23T22:25:58.094714+00:00,TGTX,,,,,
WS:US:THC,Tenet Health,,UNVERIFIED_EQUITY_SECURITY,,THC,US primary exchange pending,,USD,THC,,US_SP1500,US_SP1500;US_SP400,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP400,2026-08-23,2026-08-23T21:30:39.794174+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_400_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,THC,2026-08-23T21:49:46.423978+00:00,,,CARRY_FORWARD,2026-08-23T22:05:06.841394+00:00,THC,THC,,PRIMARY,2026-08-23T22:25:58.095286+00:00,THC,,,,,
WS:US:THG,Hanover Insurance,,UNVERIFIED_EQUITY_SECURITY,,THG,US primary exchange pending,,USD,THG,,US_SP1500,US_SP1500;US_SP400,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP400,2026-08-23,2026-08-23T21:30:39.794174+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_400_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,THG,2026-08-23T21:49:46.425518+00:00,,,CARRY_FORWARD,2026-08-23T22:05:06.842460+00:00,THG,THG,,PRIMARY,2026-08-23T22:25:58.095852+00:00,THG,,,,,
WS:US:THO,Thor Industries,,UNVERIFIED_EQUITY_SECURITY,,THO,US primary exchange pending,,USD,THO,,US_SP1500,US_SP1500;US_SP400,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP400,2026-08-23,2026-08-23T21:30:39.794174+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_400_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,THO,2026-08-23T21:49:46.427031+00:00,,,CARRY_FORWARD,2026-08-23T22:05:06.843529+00:00,THO,THO,,PRIMARY,2026-08-23T22:25:58.096408+00:00,THO,,,,,
WS:US:THRM,Gentherm Incorporated,,UNVERIFIED_EQUITY_SECURITY,,THRM,US primary exchange pending,,USD,THRM,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,THRM,2026-08-23T21:49:46.428556+00:00,,,CARRY_FORWARD,2026-08-23T22:05:06.844577+00:00,THRM,THRM,,PRIMARY,2026-08-23T22:25:58.096969+00:00,THRM,,,,,
WS:US:TILE,"Interface, Inc.",,UNVERIFIED_EQUITY_SECURITY,,TILE,US primary exchange pending,,USD,TILE,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,TILE,2026-08-23T21:49:46.430078+00:00,,,CARRY_FORWARD,2026-08-23T22:05:06.845630+00:00,TILE,TILE,,PRIMARY,2026-08-23T22:25:58.097505+00:00,TILE,,,,,
WS:US:TJX,TJX Companies,,UNVERIFIED_EQUITY_SECURITY,,TJX,US primary exchange pending,,USD,TJX,,US_SP1500,US_SP1500;US_SP500,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP500,2026-08-23,2026-08-23T21:30:39.456340+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_500_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,TJX,2026-08-23T21:49:46.431631+00:00,,,CARRY_FORWARD,2026-08-23T22:05:06.846699+00:00,TJX,TJX,,PRIMARY,2026-08-23T22:25:58.098075+00:00,TJX,,,,,
WS:US:TKO,TKO Group Holdings,,UNVERIFIED_EQUITY_SECURITY,,TKO,US primary exchange pending,,USD,TKO,,US_SP1500,US_SP1500;US_SP500,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP500,2026-08-23,2026-08-23T21:30:39.456340+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_500_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,TKO,2026-08-23T21:49:46.433133+00:00,,,CARRY_FORWARD,2026-08-23T22:05:06.847753+00:00,TKO,TKO,,PRIMARY,2026-08-23T22:25:58.098619+00:00,TKO,,,,,
WS:US:TKR,Timken,,UNVERIFIED_EQUITY_SECURITY,,TKR,US primary exchange pending,,USD,TKR,,US_SP1500,US_SP1500;US_SP400,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP400,2026-08-23,2026-08-23T21:30:39.794174+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_400_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,TKR,2026-08-23T21:49:46.434676+00:00,,,CARRY_FORWARD,2026-08-23T22:05:06.848780+00:00,TKR,TKR,,PRIMARY,2026-08-23T22:25:58.099184+00:00,TKR,,,,,
WS:US:TLN,Talen Energy,,UNVERIFIED_EQUITY_SECURITY,,TLN,US primary exchange pending,,USD,TLN,,US_SP1500,US_SP1500;US_SP400,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP400,2026-08-23,2026-08-23T21:30:39.794174+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_400_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,TLN,2026-08-23T21:49:46.436220+00:00,,,CARRY_FORWARD,2026-08-23T22:05:06.849841+00:00,TLN,TLN,,PRIMARY,2026-08-23T22:25:58.099730+00:00,TLN,,,,,
WS:US:TMDX,"TransMedics Group, Inc.",,UNVERIFIED_EQUITY_SECURITY,,TMDX,US primary exchange pending,,USD,TMDX,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,TMDX,2026-08-23T21:49:46.437771+00:00,,,CARRY_FORWARD,2026-08-23T22:05:06.850890+00:00,TMDX,TMDX,,PRIMARY,2026-08-23T22:25:58.100295+00:00,TMDX,,,,,
WS:US:TMO,Thermo Fisher Scientific,,UNVERIFIED_EQUITY_SECURITY,,TMO,US primary exchange pending,,USD,TMO,,US_SP1500,US_SP1500;US_SP500,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP500,2026-08-23,2026-08-23T21:30:39.456340+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_500_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,TMO,2026-08-23T21:49:46.439283+00:00,,,CARRY_FORWARD,2026-08-23T22:05:06.851942+00:00,TMO,TMO,,PRIMARY,2026-08-23T22:25:58.100852+00:00,TMO,,,,,
WS:US:TMP,Tompkins Financial Corporation,,UNVERIFIED_EQUITY_SECURITY,,TMP,US primary exchange pending,,USD,TMP,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,TMP,2026-08-23T21:49:46.440823+00:00,,,CARRY_FORWARD,2026-08-23T22:05:06.853016+00:00,TMP,TMP,,PRIMARY,2026-08-23T22:25:58.101402+00:00,TMP,,,,,
WS:US:TMUS,T-Mobile US,,UNVERIFIED_EQUITY_SECURITY,,TMUS,US primary exchange pending,,USD,TMUS,,US_SP1500,US_SP1500;US_SP500,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP500,2026-08-23,2026-08-23T21:30:39.456340+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_500_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,TMUS,2026-08-23T21:49:46.442367+00:00,,,CARRY_FORWARD,2026-08-23T22:05:06.854086+00:00,TMUS,TMUS,,PRIMARY,2026-08-23T22:25:58.101964+00:00,TMUS,,,,,
WS:US:TNC,Tennant Company,,UNVERIFIED_EQUITY_SECURITY,,TNC,US primary exchange pending,,USD,TNC,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,TNC,2026-08-23T21:49:46.443911+00:00,,,CARRY_FORWARD,2026-08-23T22:05:06.855129+00:00,TNC,TNC,,PRIMARY,2026-08-23T22:25:58.102507+00:00,TNC,,,,,
WS:US:TNDM,Tandem Diabetes Care,,UNVERIFIED_EQUITY_SECURITY,,TNDM,US primary exchange pending,,USD,TNDM,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,TNDM,2026-08-23T21:49:46.445453+00:00,,,CARRY_FORWARD,2026-08-23T22:05:06.856191+00:00,TNDM,TNDM,,PRIMARY,2026-08-23T22:25:58.103069+00:00,TNDM,,,,,
WS:US:TNL,Travel + Leisure Co.,,UNVERIFIED_EQUITY_SECURITY,,TNL,US primary exchange pending,,USD,TNL,,US_SP1500,US_SP1500;US_SP400,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP400,2026-08-23,2026-08-23T21:30:39.794174+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_400_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,TNL,2026-08-23T21:49:46.446962+00:00,,,CARRY_FORWARD,2026-08-23T22:05:06.857235+00:00,TNL,TNL,,PRIMARY,2026-08-23T22:25:58.103609+00:00,TNL,,,,,
WS:US:TOL,Toll Brothers,,UNVERIFIED_EQUITY_SECURITY,,TOL,US primary exchange pending,,USD,TOL,,US_SP1500,US_SP1500;US_SP400,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP400,2026-08-23,2026-08-23T21:30:39.794174+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_400_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,TOL,2026-08-23T21:49:46.448540+00:00,,,CARRY_FORWARD,2026-08-23T22:05:06.858298+00:00,TOL,TOL,,PRIMARY,2026-08-23T22:25:58.104168+00:00,TOL,,,,,
WS:US:TOST,"Toast, Inc.",,UNVERIFIED_EQUITY_SECURITY,,TOST,US primary exchange pending,,USD,TOST,,US_SP1500,US_SP1500;US_SP400,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP400,2026-08-23,2026-08-23T21:30:39.794174+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_400_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,TOST,2026-08-23T21:49:46.450156+00:00,,,CARRY_FORWARD,2026-08-23T22:05:06.859361+00:00,TOST,TOST,,PRIMARY,2026-08-23T22:25:58.104710+00:00,TOST,,,,,
WS:US:TPC,Tutor Perini Corporation,,UNVERIFIED_EQUITY_SECURITY,,TPC,US primary exchange pending,,USD,TPC,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,TPC,2026-08-23T21:49:46.451725+00:00,,,CARRY_FORWARD,2026-08-23T22:05:06.860441+00:00,TPC,TPC,,PRIMARY,2026-08-23T22:25:58.105300+00:00,TPC,,,,,
WS:US:TPL,Texas Pacific Land Corporation,,UNVERIFIED_EQUITY_SECURITY,,TPL,US primary exchange pending,,USD,TPL,,US_SP1500,US_SP1500;US_SP500,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP500,2026-08-23,2026-08-23T21:30:39.456340+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_500_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,TPL,2026-08-23T21:49:46.453377+00:00,,,CARRY_FORWARD,2026-08-23T22:05:06.861509+00:00,TPL,TPL,,PRIMARY,2026-08-23T22:25:58.105855+00:00,TPL,,,,,
