WS_ID,Name,ISIN,Instrument_Type,Country,Primary_Ticker,Primary_Exchange,Primary_MIC,Primary_Currency,Yahoo_Symbol,Alpha_Symbol,Primary_Universe_Index,Index_Tags,Active,Universe_Status,Mapping_Status,Scalable_Tradeability_Status,Source_ID,Source_AsOf,Last_Validated,Share_Class,Notes,Identity_Audit_Status,Identity_Audit_Issues,Yahoo_Mapping_Confidence,Resolved_Exchange_Ticker_Candidate,Audit_UTC,Duplicate_ISIN_Group,Duplicate_Name_Group
WS:US:UPWK,"Upwork, Inc.",,UNVERIFIED_EQUITY_SECURITY,,UPWK,US primary exchange pending,,USD,UPWK,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,UPWK,2026-08-23T21:49:46.537775+00:00,,
WS:US:URBN,"Urban Outfitters, Inc.",,UNVERIFIED_EQUITY_SECURITY,,URBN,US primary exchange pending,,USD,URBN,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,URBN,2026-08-23T21:49:46.539343+00:00,,
WS:US:URI,United Rentals,,UNVERIFIED_EQUITY_SECURITY,,URI,US primary exchange pending,,USD,URI,,US_SP1500,US_SP1500;US_SP500,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP500,2026-08-23,2026-08-23T21:30:39.456340+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_500_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,URI,2026-08-23T21:49:46.540926+00:00,,
WS:US:USB,U.S. Bancorp,,UNVERIFIED_EQUITY_SECURITY,,USB,US primary exchange pending,,USD,USB,,US_SP1500,US_SP1500;US_SP500,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP500,2026-08-23,2026-08-23T21:30:39.456340+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_500_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,USB,2026-08-23T21:49:46.542484+00:00,,
WS:US:USFD,US Foods,,UNVERIFIED_EQUITY_SECURITY,,USFD,US primary exchange pending,,USD,USFD,,US_SP1500,US_SP1500;US_SP400,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP400,2026-08-23,2026-08-23T21:30:39.794174+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_400_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,USFD,2026-08-23T21:49:46.544025+00:00,,
WS:US:USLM,"United States Lime & Minerals, Inc.",,UNVERIFIED_EQUITY_SECURITY,,USLM,US primary exchange pending,,USD,USLM,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,USLM,2026-08-23T21:49:46.545603+00:00,,
WS:US:USPH,"U.S. Physical Therapy, Inc.",,UNVERIFIED_EQUITY_SECURITY,,USPH,US primary exchange pending,,USD,USPH,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,USPH,2026-08-23T21:49:46.547155+00:00,,
WS:US:UTHR,United Therapeutics,,UNVERIFIED_EQUITY_SECURITY,,UTHR,US primary exchange pending,,USD,UTHR,,US_SP1500,US_SP1500;US_SP400,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP400,2026-08-23,2026-08-23T21:30:39.794174+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_400_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,UTHR,2026-08-23T21:49:46.548733+00:00,,
WS:US:UTI,Universal Technical Institute,,UNVERIFIED_EQUITY_SECURITY,,UTI,US primary exchange pending,,USD,UTI,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,UTI,2026-08-23T21:49:46.550323+00:00,,
WS:US:UTL,Unitil Corporation,,UNVERIFIED_EQUITY_SECURITY,,UTL,US primary exchange pending,,USD,UTL,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,UTL,2026-08-23T21:49:46.551884+00:00,,
WS:US:UVV,Universal Corporation,,UNVERIFIED_EQUITY_SECURITY,,UVV,US primary exchange pending,,USD,UVV,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,UVV,2026-08-23T21:49:46.553428+00:00,,
WS:US:V,Visa Inc.,,UNVERIFIED_EQUITY_SECURITY,,V,US primary exchange pending,,USD,V,,US_SP1500,US_SP1500;US_SP500,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP500,2026-08-23,2026-08-23T21:30:39.456340+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_500_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,V,2026-08-23T21:49:46.554974+00:00,,
WS:US:VAC,Marriott Vacations Worldwide,,UNVERIFIED_EQUITY_SECURITY,,VAC,US primary exchange pending,,USD,VAC,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,VAC,2026-08-23T21:49:46.556540+00:00,,
WS:US:VAL,Valaris,,UNVERIFIED_EQUITY_SECURITY,,VAL,US primary exchange pending,,USD,VAL,,US_SP1500,US_SP1500;US_SP400,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP400,2026-08-23,2026-08-23T21:30:39.794174+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_400_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,VAL,2026-08-23T21:49:46.558051+00:00,,
WS:US:VC,Visteon,,UNVERIFIED_EQUITY_SECURITY,,VC,US primary exchange pending,,USD,VC,,US_SP1500,US_SP1500;US_SP400,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP400,2026-08-23,2026-08-23T21:30:39.794174+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_400_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,VC,2026-08-23T21:49:46.559632+00:00,,
WS:US:VCEL,Vericel,,UNVERIFIED_EQUITY_SECURITY,,VCEL,US primary exchange pending,,USD,VCEL,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,VCEL,2026-08-23T21:49:46.561159+00:00,,
WS:US:VCTR,"Victory Capital Holdings, Inc.",,UNVERIFIED_EQUITY_SECURITY,,VCTR,US primary exchange pending,,USD,VCTR,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,VCTR,2026-08-23T21:49:46.562731+00:00,,
WS:US:VCYT,"Veracyte, Inc.",,UNVERIFIED_EQUITY_SECURITY,,VCYT,US primary exchange pending,,USD,VCYT,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,VCYT,2026-08-23T21:49:46.564244+00:00,,
WS:US:VECO,Veeco Instruments Inc.,,UNVERIFIED_EQUITY_SECURITY,,VECO,US primary exchange pending,,USD,VECO,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,VECO,2026-08-23T21:49:46.565795+00:00,,
WS:US:VEEV,Veeva Systems,,UNVERIFIED_EQUITY_SECURITY,,VEEV,US primary exchange pending,,USD,VEEV,,US_SP1500,US_SP1500;US_SP500,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP500,2026-08-23,2026-08-23T21:30:39.456340+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_500_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,VEEV,2026-08-23T21:49:46.567391+00:00,,
WS:US:VFC,VF Corporation,,UNVERIFIED_EQUITY_SECURITY,,VFC,US primary exchange pending,,USD,VFC,,US_SP1500,US_SP1500;US_SP400,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP400,2026-08-23,2026-08-23T21:30:39.794174+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_400_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,VFC,2026-08-23T21:49:46.568926+00:00,,
WS:US:VGNT,Versigent PLC,,UNVERIFIED_EQUITY_SECURITY,,VGNT,US primary exchange pending,,USD,VGNT,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,VGNT,2026-08-23T21:49:46.570547+00:00,,
WS:US:VIAV,Viavi Solutions,,UNVERIFIED_EQUITY_SECURITY,,VIAV,US primary exchange pending,,USD,VIAV,,US_SP1500,US_SP1500;US_SP400,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP400,2026-08-23,2026-08-23T21:30:39.794174+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_400_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,VIAV,2026-08-23T21:49:46.572102+00:00,,
WS:US:VICI,Vici Properties,,UNVERIFIED_EQUITY_SECURITY,,VICI,US primary exchange pending,,USD,VICI,,US_SP1500,US_SP1500;US_SP500,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP500,2026-08-23,2026-08-23T21:30:39.456340+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_500_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,VICI,2026-08-23T21:49:46.573689+00:00,,
WS:US:VICR,Vicor Corporation,,UNVERIFIED_EQUITY_SECURITY,,VICR,US primary exchange pending,,USD,VICR,,US_SP1500,US_SP1500;US_SP400,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP400,2026-08-23,2026-08-23T21:30:39.794174+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_400_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,VICR,2026-08-23T21:49:46.575227+00:00,,
WS:US:VIR,"Vir Biotechnology, Inc.",,UNVERIFIED_EQUITY_SECURITY,,VIR,US primary exchange pending,,USD,VIR,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,VIR,2026-08-23T21:49:46.576791+00:00,,
WS:US:VIRT,"Virtu Financial, Inc.",,UNVERIFIED_EQUITY_SECURITY,,VIRT,US primary exchange pending,,USD,VIRT,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,VIRT,2026-08-23T21:49:46.578373+00:00,,
WS:US:VLO,Valero Energy,,UNVERIFIED_EQUITY_SECURITY,,VLO,US primary exchange pending,,USD,VLO,,US_SP1500,US_SP1500;US_SP500,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP500,2026-08-23,2026-08-23T21:30:39.456340+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_500_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,VLO,2026-08-23T21:49:46.579924+00:00,,
WS:US:VLTO,Veralto,,UNVERIFIED_EQUITY_SECURITY,,VLTO,US primary exchange pending,,USD,VLTO,,US_SP1500,US_SP1500;US_SP500,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP500,2026-08-23,2026-08-23T21:30:39.456340+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_500_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,VLTO,2026-08-23T21:49:46.581499+00:00,,
WS:US:VLY,Valley Bank,,UNVERIFIED_EQUITY_SECURITY,,VLY,US primary exchange pending,,USD,VLY,,US_SP1500,US_SP1500;US_SP400,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP400,2026-08-23,2026-08-23T21:30:39.794174+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_400_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,VLY,2026-08-23T21:49:46.583027+00:00,,
WS:US:VMC,Vulcan Materials Company,,UNVERIFIED_EQUITY_SECURITY,,VMC,US primary exchange pending,,USD,VMC,,US_SP1500,US_SP1500;US_SP500,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP500,2026-08-23,2026-08-23T21:30:39.456340+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_500_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,VMC,2026-08-23T21:49:46.584590+00:00,,
WS:US:VMI,Valmont Industries,,UNVERIFIED_EQUITY_SECURITY,,VMI,US primary exchange pending,,USD,VMI,,US_SP1500,US_SP1500;US_SP400,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP400,2026-08-23,2026-08-23T21:30:39.794174+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_400_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,VMI,2026-08-23T21:49:46.586113+00:00,,
WS:US:VMRK,Vivmark Residential,,UNVERIFIED_EQUITY_SECURITY,,VMRK,US primary exchange pending,,USD,VMRK,,US_SP1500,US_SP1500;US_SP500,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP500,2026-08-23,2026-08-23T21:30:39.456340+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_500_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,VMRK,2026-08-23T21:49:46.587655+00:00,,
WS:US:VNO,Vornado Realty Trust,,UNVERIFIED_EQUITY_SECURITY,,VNO,US primary exchange pending,,USD,VNO,,US_SP1500,US_SP1500;US_SP400,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP400,2026-08-23,2026-08-23T21:30:39.794174+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_400_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,VNO,2026-08-23T21:49:46.589190+00:00,,
WS:US:VNOM,Viper Energy,,UNVERIFIED_EQUITY_SECURITY,,VNOM,US primary exchange pending,,USD,VNOM,,US_SP1500,US_SP1500;US_SP400,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP400,2026-08-23,2026-08-23T21:30:39.794174+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_400_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,VNOM,2026-08-23T21:49:46.590757+00:00,,
WS:US:VNT,Vontier,,UNVERIFIED_EQUITY_SECURITY,,VNT,US primary exchange pending,,USD,VNT,,US_SP1500,US_SP1500;US_SP400,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP400,2026-08-23,2026-08-23T21:30:39.794174+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_400_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,VNT,2026-08-23T21:49:46.592339+00:00,,
WS:US:VOYA,Voya Financial,,UNVERIFIED_EQUITY_SECURITY,,VOYA,US primary exchange pending,,USD,VOYA,,US_SP1500,US_SP1500;US_SP400,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP400,2026-08-23,2026-08-23T21:30:39.794174+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_400_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,VOYA,2026-08-23T21:49:46.593882+00:00,,
WS:US:VRRM,Verra Mobility Corporation,,UNVERIFIED_EQUITY_SECURITY,,VRRM,US primary exchange pending,,USD,VRRM,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,VRRM,2026-08-23T21:49:46.595427+00:00,,
WS:US:VRSK,Verisk Analytics,,UNVERIFIED_EQUITY_SECURITY,,VRSK,US primary exchange pending,,USD,VRSK,,US_SP1500,US_SP1500;US_SP500,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP500,2026-08-23,2026-08-23T21:30:39.456340+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_500_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,VRSK,2026-08-23T21:49:46.596955+00:00,,
WS:US:VRSN,Verisign,,UNVERIFIED_EQUITY_SECURITY,,VRSN,US primary exchange pending,,USD,VRSN,,US_SP1500,US_SP1500;US_SP500,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP500,2026-08-23,2026-08-23T21:30:39.456340+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_500_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,VRSN,2026-08-23T21:49:46.598495+00:00,,
WS:US:VRT,Vertiv,,UNVERIFIED_EQUITY_SECURITY,,VRT,US primary exchange pending,,USD,VRT,,US_SP1500,US_SP1500;US_SP500,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP500,2026-08-23,2026-08-23T21:30:39.456340+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_500_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,VRT,2026-08-23T21:49:46.600025+00:00,,
WS:US:VRTS,"Virtus Investment Partners, Inc.",,UNVERIFIED_EQUITY_SECURITY,,VRTS,US primary exchange pending,,USD,VRTS,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,VRTS,2026-08-23T21:49:46.601580+00:00,,
WS:US:VRTX,Vertex Pharmaceuticals,,UNVERIFIED_EQUITY_SECURITY,,VRTX,US primary exchange pending,,USD,VRTX,,US_SP1500,US_SP1500;US_SP500,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP500,2026-08-23,2026-08-23T21:30:39.456340+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_500_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,VRTX,2026-08-23T21:49:46.603107+00:00,,
WS:US:VSAT,"Viasat, Inc.",,UNVERIFIED_EQUITY_SECURITY,,VSAT,US primary exchange pending,,USD,VSAT,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,VSAT,2026-08-23T21:49:46.604687+00:00,,
