Existing_WS_ID,Existing_Name,Existing_Primary_MIC,Existing_Primary_Ticker,Existing_ISIN,Lane_A_Status,Auto_ISIN_Candidate,Auto_Security_Name,Auto_Security_Class,Auto_Instrument_Type,Auto_Primary_MIC,Auto_Primary_Ticker,Auto_Source,Auto_Source_Rank,Auto_Confidence,Auto_Notes,Verified_Issuer,Verified_Security_Name,Verified_Security_Class,Verified_Instrument_Type,Verified_ISIN,Verified_Primary_Exchange,Verified_Primary_MIC,Verified_Primary_Ticker,CUSIP_Crosscheck,Evidence_Primary_Source,Evidence_Primary_Rank,Evidence_Primary_Date,Evidence_Supporting_Source,Evidence_Supporting_Rank,Evidence_Supporting_Date,ISIN_Format_Check,ISIN_Luhn_Check,Security_Class_Match,Ticker_Match,MIC_Match,Corporate_Action_Status,Collision_Status,Final_Status,Review_Reason,Evidence_Notes
"WS:XTSE:TVE","Tamarack Valley Energy Ltd.","XTSE","TVE","","HARD_REVIEW_REQUIRED","","","","UNRESOLVED","XTSE","TVE","TMX/TSX + issuer/filing source review","R1/R2","LOW","No exact Security-Class ISIN payload available; fail-closed","","Tamarack Valley Energy Ltd.","","","UNRESOLVED","Toronto Stock Exchange","XTSE","TVE","","TMX/TSX listing directory and repository TMX lineage","R1","2026-08-22T18:43:59.282000","Issuer/SEDAR+ review path; no exact ISIN established","R1/R2","2026-08-22T18:43:59.282000","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","PASS","PASS","NONE","NO_COLLISION","IDENTITY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Baseline Source_ID=SRC_TMX_TSX_COMPOSITE; Source_AsOf=; Last_Validated=2026-08-22T18:43:59.282000; Notes=; no new membership introduced"
"WS:XTSE:TVK","TerraVest Industries Inc.","XTSE","TVK","","HARD_REVIEW_REQUIRED","","","","UNRESOLVED","XTSE","TVK","TMX/TSX + issuer/filing source review","R1/R2","LOW","No exact Security-Class ISIN payload available; fail-closed","","TerraVest Industries Inc.","","","UNRESOLVED","Toronto Stock Exchange","XTSE","TVK","","TMX/TSX listing directory and repository TMX lineage","R1","2026-08-22T18:43:59.282000","Issuer/SEDAR+ review path; no exact ISIN established","R1/R2","2026-08-22T18:43:59.282000","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","PASS","PASS","NONE","NO_COLLISION","IDENTITY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Baseline Source_ID=SRC_TMX_TSX_COMPOSITE; Source_AsOf=; Last_Validated=2026-08-22T18:43:59.282000; Notes=; no new membership introduced"
"WS:XTSE:TXG","Torex Gold Resources Inc.","XTSE","TXG","","HARD_REVIEW_REQUIRED","","","","UNRESOLVED","XTSE","TXG","TMX/TSX + issuer/filing source review","R1/R2","LOW","No exact Security-Class ISIN payload available; fail-closed","","Torex Gold Resources Inc.","","","UNRESOLVED","Toronto Stock Exchange","XTSE","TXG","","TMX/TSX listing directory and repository TMX lineage","R1","2026-08-22T18:43:59.282000","Issuer/SEDAR+ review path; no exact ISIN established","R1/R2","2026-08-22T18:43:59.282000","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","PASS","PASS","NONE","NO_COLLISION","IDENTITY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Baseline Source_ID=SRC_TMX_TSX_COMPOSITE; Source_AsOf=; Last_Validated=2026-08-22T18:43:59.282000; Notes=; no new membership introduced"
"WS:XTSE:USA","Americas Gold and Silver Corporation","XTSE","USA","","HARD_REVIEW_REQUIRED","","","","UNRESOLVED","XTSE","USA","TMX/TSX + issuer/filing source review","R1/R2","LOW","No exact Security-Class ISIN payload available; fail-closed","","Americas Gold and Silver Corporation","","","UNRESOLVED","Toronto Stock Exchange","XTSE","USA","","TMX/TSX listing directory and repository TMX lineage","R1","2026-08-22T18:43:59.282000","Issuer/SEDAR+ review path; no exact ISIN established","R1/R2","2026-08-22T18:43:59.282000","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","PASS","PASS","NONE","NO_COLLISION","IDENTITY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Baseline Source_ID=SRC_TMX_TSX_COMPOSITE; Source_AsOf=; Last_Validated=2026-08-22T18:43:59.282000; Notes=; no new membership introduced"
"WS:XTSE:VET","Vermilion Energy Inc.","XTSE","VET","","HARD_REVIEW_REQUIRED","","","","UNRESOLVED","XTSE","VET","TMX/TSX + issuer/filing source review","R1/R2","LOW","No exact Security-Class ISIN payload available; fail-closed","","Vermilion Energy Inc.","","","UNRESOLVED","Toronto Stock Exchange","XTSE","VET","","TMX/TSX listing directory and repository TMX lineage","R1","2026-08-22T18:43:59.282000","Issuer/SEDAR+ review path; no exact ISIN established","R1/R2","2026-08-22T18:43:59.282000","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","PASS","PASS","NONE","NO_COLLISION","IDENTITY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Baseline Source_ID=SRC_TMX_TSX_COMPOSITE; Source_AsOf=; Last_Validated=2026-08-22T18:43:59.282000; Notes=; no new membership introduced"
"WS:XTSE:VNP","5N Plus Inc.","XTSE","VNP","","HARD_REVIEW_REQUIRED","","","","UNRESOLVED","XTSE","VNP","TMX/TSX + issuer/filing source review","R1/R2","LOW","No exact Security-Class ISIN payload available; fail-closed","","5N Plus Inc.","","","UNRESOLVED","Toronto Stock Exchange","XTSE","VNP","","TMX/TSX listing directory and repository TMX lineage","R1","2026-08-22T18:43:59.282000","Issuer/SEDAR+ review path; no exact ISIN established","R1/R2","2026-08-22T18:43:59.282000","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","PASS","PASS","NONE","NO_COLLISION","IDENTITY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Baseline Source_ID=SRC_TMX_TSX_COMPOSITE; Source_AsOf=; Last_Validated=2026-08-22T18:43:59.282000; Notes=; no new membership introduced"
"WS:XTSE:VZLA","Vizsla Silver Corp.","XTSE","VZLA","","HARD_REVIEW_REQUIRED","","","","UNRESOLVED","XTSE","VZLA","TMX/TSX + issuer/filing source review","R1/R2","LOW","No exact Security-Class ISIN payload available; fail-closed","","Vizsla Silver Corp.","","","UNRESOLVED","Toronto Stock Exchange","XTSE","VZLA","","TMX/TSX listing directory and repository TMX lineage","R1","2026-08-22T18:43:59.282000","Issuer/SEDAR+ review path; no exact ISIN established","R1/R2","2026-08-22T18:43:59.282000","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","PASS","PASS","NONE","NO_COLLISION","IDENTITY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Baseline Source_ID=SRC_TMX_TSX_COMPOSITE; Source_AsOf=; Last_Validated=2026-08-22T18:43:59.282000; Notes=; no new membership introduced"
"WS:XTSE:WCN","Waste Connections Inc.","XTSE","WCN","","HARD_REVIEW_REQUIRED","","","","UNRESOLVED","XTSE","WCN","TMX/TSX + issuer/filing source review","R1/R2","LOW","No exact Security-Class ISIN payload available; fail-closed","","Waste Connections Inc.","","","UNRESOLVED","Toronto Stock Exchange","XTSE","WCN","","TMX/TSX listing directory and repository TMX lineage","R1","2026-08-22T18:43:59.282000","Issuer/SEDAR+ review path; no exact ISIN established","R1/R2","2026-08-22T18:43:59.282000","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","PASS","PASS","NONE","NO_COLLISION","IDENTITY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Baseline Source_ID=SRC_TMX_TSX_COMPOSITE; Source_AsOf=; Last_Validated=2026-08-22T18:43:59.282000; Notes=; no new membership introduced"
"WS:XTSE:WCP","Whitecap Resources Inc.","XTSE","WCP","","HARD_REVIEW_REQUIRED","","","","UNRESOLVED","XTSE","WCP","TMX/TSX + issuer/filing source review","R1/R2","LOW","No exact Security-Class ISIN payload available; fail-closed","","Whitecap Resources Inc.","","","UNRESOLVED","Toronto Stock Exchange","XTSE","WCP","","TMX/TSX listing directory and repository TMX lineage","R1","2026-08-22T18:43:59.282000","Issuer/SEDAR+ review path; no exact ISIN established","R1/R2","2026-08-22T18:43:59.282000","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","PASS","PASS","NONE","NO_COLLISION","IDENTITY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Baseline Source_ID=SRC_TMX_TSX_COMPOSITE; Source_AsOf=; Last_Validated=2026-08-22T18:43:59.282000; Notes=; no new membership introduced"
"WS:XTSE:WDO","Wesdome Gold Mines Ltd.","XTSE","WDO","","HARD_REVIEW_REQUIRED","","","","UNRESOLVED","XTSE","WDO","TMX/TSX + issuer/filing source review","R1/R2","LOW","No exact Security-Class ISIN payload available; fail-closed","","Wesdome Gold Mines Ltd.","","","UNRESOLVED","Toronto Stock Exchange","XTSE","WDO","","TMX/TSX listing directory and repository TMX lineage","R1","2026-08-22T18:43:59.282000","Issuer/SEDAR+ review path; no exact ISIN established","R1/R2","2026-08-22T18:43:59.282000","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","PASS","PASS","NONE","NO_COLLISION","IDENTITY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Baseline Source_ID=SRC_TMX_TSX_COMPOSITE; Source_AsOf=; Last_Validated=2026-08-22T18:43:59.282000; Notes=; no new membership introduced"
"WS:XTSE:WFG","West Fraser Timber Co. Ltd.","XTSE","WFG","","HARD_REVIEW_REQUIRED","","","","UNRESOLVED","XTSE","WFG","TMX/TSX + issuer/filing source review","R1/R2","LOW","No exact Security-Class ISIN payload available; fail-closed","","West Fraser Timber Co. Ltd.","","","UNRESOLVED","Toronto Stock Exchange","XTSE","WFG","","TMX/TSX listing directory and repository TMX lineage","R1","2026-08-22T18:43:59.282000","Issuer/SEDAR+ review path; no exact ISIN established","R1/R2","2026-08-22T18:43:59.282000","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","PASS","PASS","NONE","NO_COLLISION","IDENTITY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Baseline Source_ID=SRC_TMX_TSX_COMPOSITE; Source_AsOf=; Last_Validated=2026-08-22T18:43:59.282000; Notes=; no new membership introduced"
"WS:XTSE:WN","George Weston Limited","XTSE","WN","","HARD_REVIEW_REQUIRED","","","","UNRESOLVED","XTSE","WN","TMX/TSX + issuer/filing source review","R1/R2","LOW","No exact Security-Class ISIN payload available; fail-closed","","George Weston Limited","","","UNRESOLVED","Toronto Stock Exchange","XTSE","WN","","TMX/TSX listing directory and repository TMX lineage","R1","2026-08-22T18:43:59.282000","Issuer/SEDAR+ review path; no exact ISIN established","R1/R2","2026-08-22T18:43:59.282000","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","PASS","PASS","NONE","NO_COLLISION","IDENTITY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Baseline Source_ID=SRC_TMX_TSX_COMPOSITE; Source_AsOf=; Last_Validated=2026-08-22T18:43:59.282000; Notes=; no new membership introduced"
"WS:XTSE:WPM","Wheaton Precious Metals Corp.","XTSE","WPM","","HARD_REVIEW_REQUIRED","","","","UNRESOLVED","XTSE","WPM","TMX/TSX + issuer/filing source review","R1/R2","LOW","No exact Security-Class ISIN payload available; fail-closed","","Wheaton Precious Metals Corp.","","","UNRESOLVED","Toronto Stock Exchange","XTSE","WPM","","TMX/TSX listing directory and repository TMX lineage","R1","2026-08-22T18:43:59.282000","Issuer/SEDAR+ review path; no exact ISIN established","R1/R2","2026-08-22T18:43:59.282000","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","PASS","PASS","NONE","NO_COLLISION","IDENTITY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Baseline Source_ID=SRC_TMX_TSX_COMPOSITE; Source_AsOf=; Last_Validated=2026-08-22T18:43:59.282000; Notes=; no new membership introduced"
"WS:XTSE:WSP","WSP Global Inc.","XTSE","WSP","","HARD_REVIEW_REQUIRED","","","","UNRESOLVED","XTSE","WSP","TMX/TSX + issuer/filing source review","R1/R2","LOW","No exact Security-Class ISIN payload available; fail-closed","","WSP Global Inc.","","","UNRESOLVED","Toronto Stock Exchange","XTSE","WSP","","TMX/TSX listing directory and repository TMX lineage","R1","2026-08-22T18:43:59.282000","Issuer/SEDAR+ review path; no exact ISIN established","R1/R2","2026-08-22T18:43:59.282000","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","PASS","PASS","NONE","NO_COLLISION","IDENTITY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Baseline Source_ID=SRC_TMX_TSX_COMPOSITE; Source_AsOf=; Last_Validated=2026-08-22T18:43:59.282000; Notes=; no new membership introduced"
"WS:XTSE:X","TMX Group Limited","XTSE","X","","HARD_REVIEW_REQUIRED","","","","UNRESOLVED","XTSE","X","TMX/TSX + issuer/filing source review","R1/R2","LOW","No exact Security-Class ISIN payload available; fail-closed","","TMX Group Limited","","","UNRESOLVED","Toronto Stock Exchange","XTSE","X","","TMX/TSX listing directory and repository TMX lineage","R1","2026-08-22T18:43:59.282000","Issuer/SEDAR+ review path; no exact ISIN established","R1/R2","2026-08-22T18:43:59.282000","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","PASS","PASS","NONE","NO_COLLISION","IDENTITY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Baseline Source_ID=SRC_TMX_TSX_COMPOSITE; Source_AsOf=; Last_Validated=2026-08-22T18:43:59.282000; Notes=; no new membership introduced"
